"ensembl.gene.id","ensembl.transcript.id","chromosome.name","gene.start","gene.end","strand","transcript.start","transcript.end.","gene.name","transcript.count","gc.content","gene.type","transcript.type","gene.length"
"ENSG00000212938","ENST00000391624",21,30592440,30593075,1,30592440,30593075,"KRTAP6-3",1,50.63,"protein_coding","protein_coding",635
"ENSG00000279313","ENST00000623347",21,6994374,6997737,-1,6994374,6997737,"CH507-145C22.4",1,37.87,"lincRNA","lincRNA",3363
"ENSG00000227342","ENST00000451410",21,30209151,30211783,-1,30209151,30211783,"LINC00307",1,36.23,"lincRNA","lincRNA",2632
"ENSG00000156284","ENST00000399899",21,30214006,30216073,-1,30214006,30216073,"CLDN8",1,37.23,"protein_coding","protein_coding",2067
"ENSG00000183844","ENST00000479810",21,41304212,41357431,1,41304212,41357431,"FAM3B",6,44.35,"protein_coding","processed_transcript",53219
"ENSG00000183844","ENST00000518236",21,41304212,41357431,1,41304250,41346349,"FAM3B",6,44.35,"protein_coding","processed_transcript",53219
"ENSG00000183844","ENST00000357985",21,41304212,41357431,1,41316734,41357431,"FAM3B",6,44.35,"protein_coding","protein_coding",53219
"ENSG00000183844","ENST00000398652",21,41304212,41357431,1,41316814,41357431,"FAM3B",6,44.35,"protein_coding","protein_coding",53219
"ENSG00000183844","ENST00000398647",21,41304212,41357431,1,41316814,41357431,"FAM3B",6,44.35,"protein_coding","protein_coding",53219
"ENSG00000183844","ENST00000398646",21,41304212,41357431,1,41322820,41357431,"FAM3B",6,44.35,"protein_coding","protein_coding",53219
"ENSG00000279990","ENST00000625020",21,8603547,8603984,1,8603547,8603984,"RPSAP68",1,46.35,"processed_pseudogene","processed_pseudogene",437
"ENSG00000273492","ENST00000608591",21,26170871,26217381,1,26170871,26217381,"AP000230.1",2,41.99,"lincRNA","lincRNA",46510
"ENSG00000273492","ENST00000609365",21,26170871,26217381,1,26170916,26215941,"AP000230.1",2,41.99,"lincRNA","lincRNA",46510
"ENSG00000279720","ENST00000624968",21,9082601,9083101,-1,9082601,9083101,"bP-2171C21.6",1,51.9,"processed_pseudogene","processed_pseudogene",500
"ENSG00000232124","ENST00000437557",21,44201290,44202696,1,44201290,44202696,"AP001057.1",1,54.94,"antisense","antisense",1406
"ENSG00000273271","ENST00000609934",21,31666728,31667247,-1,31666728,31667247,"AP000254.8",1,35.77,"antisense","antisense",519
"ENSG00000226298","ENST00000454157",21,15694300,15696581,-1,15694300,15696581,"RAD23BLP",1,38.83,"processed_pseudogene","processed_pseudogene",2281
"ENSG00000280018","ENST00000623165",21,6986450,6997765,-1,6986450,6997699,"CH507-154B10.2",3,40.23,"lincRNA","lincRNA",11315
"ENSG00000280018","ENST00000624519",21,6986450,6997765,-1,6993157,6997740,"CH507-154B10.2",3,40.23,"lincRNA","lincRNA",11315
"ENSG00000280018","ENST00000624728",21,6986450,6997765,-1,6994374,6997765,"CH507-154B10.2",3,40.23,"lincRNA","lincRNA",11315
"ENSG00000173231","ENST00000311003",21,13776086,13777266,1,13776086,13777266,"TERF1P1",1,41.74,"processed_pseudogene","processed_pseudogene",1180
"ENSG00000205927","ENST00000382357",21,33025845,33029196,1,33025845,33029196,"OLIG2",3,59.22,"protein_coding","protein_coding",3351
"ENSG00000205927","ENST00000430860",21,33025845,33029196,1,33025935,33027049,"OLIG2",3,59.22,"protein_coding","protein_coding",3351
"ENSG00000205927","ENST00000333337",21,33025845,33029196,1,33025935,33029196,"OLIG2",3,59.22,"protein_coding","protein_coding",3351
"ENSG00000234008","ENST00000440405",21,35887195,35887807,1,35887195,35887807,"PPP1R2P2",1,42.58,"processed_pseudogene","processed_pseudogene",612
"ENSG00000156253","ENST00000493196",21,29004384,29019378,-1,29004384,29019378,"RWDD2B",7,45.42,"protein_coding","protein_coding",14994
"ENSG00000156253","ENST00000486719",21,29004384,29019378,-1,29005759,29019350,"RWDD2B",7,45.42,"protein_coding","processed_transcript",14994
"ENSG00000156253","ENST00000286777",21,29004384,29019378,-1,29005759,29019352,"RWDD2B",7,45.42,"protein_coding","processed_transcript",14994
"ENSG00000156253","ENST00000472184",21,29004384,29019378,-1,29005759,29019359,"RWDD2B",7,45.42,"protein_coding","retained_intron",14994
"ENSG00000156253","ENST00000466746",21,29004384,29019378,-1,29007876,29019306,"RWDD2B",7,45.42,"protein_coding","retained_intron",14994
"ENSG00000156253","ENST00000481411",21,29004384,29019378,-1,29007900,29019340,"RWDD2B",7,45.42,"protein_coding","retained_intron",14994
"ENSG00000156253","ENST00000471269",21,29004384,29019378,-1,29008064,29019360,"RWDD2B",7,45.42,"protein_coding","processed_transcript",14994
"ENSG00000232797","ENST00000443486",21,13792635,13793141,1,13792635,13793141,"FAM207CP",1,60.16,"processed_pseudogene","processed_pseudogene",506
"ENSG00000205758","ENST00000381554",21,33589341,33643926,-1,33589341,33641760,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000290244",21,33589341,33643926,-1,33589386,33641918,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000468349",21,33589341,33643926,-1,33589461,33591718,"CRYZL1",23,41.59,"protein_coding","retained_intron",54585
"ENSG00000205758","ENST00000381540",21,33589341,33643926,-1,33589467,33641747,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000452420",21,33589341,33643926,-1,33589468,33613560,"CRYZL1",23,41.59,"protein_coding","nonsense_mediated_decay",54585
"ENSG00000205758","ENST00000441940",21,33589341,33643926,-1,33589545,33597401,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000480893",21,33589341,33643926,-1,33589560,33597400,"CRYZL1",23,41.59,"protein_coding","processed_transcript",54585
"ENSG00000205758","ENST00000445393",21,33589341,33643926,-1,33589617,33641730,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000437996",21,33589341,33643926,-1,33589769,33602265,"CRYZL1",23,41.59,"protein_coding","nonsense_mediated_decay",54585
"ENSG00000205758","ENST00000361534",21,33589341,33643926,-1,33594507,33641759,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000429827",21,33589341,33643926,-1,33594643,33641741,"CRYZL1",23,41.59,"protein_coding","nonsense_mediated_decay",54585
"ENSG00000205758","ENST00000420072",21,33589341,33643926,-1,33594662,33642338,"CRYZL1",23,41.59,"protein_coding","nonsense_mediated_decay",54585
"ENSG00000205758","ENST00000440526",21,33589341,33643926,-1,33595131,33622042,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000479964",21,33589341,33643926,-1,33595337,33602256,"CRYZL1",23,41.59,"protein_coding","processed_transcript",54585
"ENSG00000205758","ENST00000414079",21,33589341,33643926,-1,33596062,33603448,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000426935",21,33589341,33643926,-1,33599196,33641745,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000431177",21,33589341,33643926,-1,33602267,33633702,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000488167",21,33589341,33643926,-1,33602332,33617176,"CRYZL1",23,41.59,"protein_coding","retained_intron",54585
"ENSG00000205758","ENST00000417979",21,33589341,33643926,-1,33602333,33641730,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000490714",21,33589341,33643926,-1,33603156,33641720,"CRYZL1",23,41.59,"protein_coding","retained_intron",54585
"ENSG00000205758","ENST00000413017",21,33589341,33643926,-1,33616287,33641722,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000438788",21,33589341,33643926,-1,33631493,33643926,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000205758","ENST00000399442",21,33589341,33643926,-1,33639745,33641721,"CRYZL1",23,41.59,"protein_coding","protein_coding",54585
"ENSG00000280243","ENST00000624263",21,8845566,8846646,1,8845566,8846646,"MTCO1P1",1,41.63,"processed_pseudogene","processed_pseudogene",1080
"ENSG00000227757","ENST00000454622",21,32913649,33071104,-1,32913649,33071104,"AP000282.2",1,45.97,"antisense","antisense",157455
"ENSG00000205929","ENST00000490358",21,32793564,32813743,-1,32793564,32813743,"C21orf62",4,44.02,"protein_coding","protein_coding",20179
"ENSG00000205929","ENST00000487113",21,32793564,32813743,-1,32793565,32813679,"C21orf62",4,44.02,"protein_coding","protein_coding",20179
"ENSG00000205929","ENST00000382373",21,32793564,32813743,-1,32793685,32813689,"C21orf62",4,44.02,"protein_coding","protein_coding",20179
"ENSG00000205929","ENST00000479548",21,32793564,32813743,-1,32793721,32813634,"C21orf62",4,44.02,"protein_coding","protein_coding",20179
"ENSG00000275139","ENST00000617854",21,45759804,45763758,-1,45759804,45763758,"RP1-101D8.1",1,48.82,"antisense","antisense",3954
"ENSG00000273872","ENST00000614260",21,10612455,10613379,-1,10612455,10613379,"SLC25A15P4",1,42.7,"unprocessed_pseudogene","unprocessed_pseudogene",924
"ENSG00000219280","ENST00000407739",21,13476371,13477263,1,13476371,13477263,"VN1R8P",1,43.11,"processed_pseudogene","processed_pseudogene",892
"ENSG00000228798","ENST00000413645",21,16630827,16640683,1,16630827,16640633,"AP000473.5",2,38.15,"lincRNA","lincRNA",9856
"ENSG00000228798","ENST00000438762",21,16630827,16640683,1,16631441,16640683,"AP000473.5",2,38.15,"lincRNA","lincRNA",9856
"ENSG00000226930","ENST00000424290",21,13443373,13489176,-1,13443373,13489176,"GTF2IP2",1,38.79,"unprocessed_pseudogene","unprocessed_pseudogene",45803
"ENSG00000280594","ENST00000626994",21,17611744,17633199,1,17611744,17633199,"AP000432.1",2,41.93,"processed_transcript","lincRNA",21455
"ENSG00000280594","ENST00000630155",21,17611744,17633199,1,17611773,17614113,"AP000432.1",2,41.93,"processed_transcript","retained_intron",21455
"ENSG00000201984","ENST00000365114",21,29139283,29139384,-1,29139283,29139384,"Y_RNA",1,43.14,"misc_RNA","misc_RNA",101
"ENSG00000215326","ENST00000429271",21,27143344,27143949,-1,27143344,27143949,"GPX1P2",1,63.86,"processed_pseudogene","processed_pseudogene",605
"ENSG00000217026","ENST00000447844",21,27420380,27421023,-1,27420380,27421023,"RPL10P1",1,53.88,"processed_pseudogene","processed_pseudogene",643
"ENSG00000207098","ENST00000384370",21,32841861,32841995,-1,32841861,32841995,"SNORA70",1,53.33,"snoRNA","snoRNA",134
"ENSG00000237594","ENST00000433071",21,31559245,31560487,1,31559245,31560487,"AP000251.3",1,58.57,"antisense","antisense",1242
"ENSG00000236384","ENST00000412102",21,41711520,41715775,-1,41711520,41715775,"LINC00479",4,52.87,"lincRNA","lincRNA",4255
"ENSG00000236384","ENST00000457881",21,41711520,41715775,-1,41712157,41714055,"LINC00479",4,52.87,"lincRNA","lincRNA",4255
"ENSG00000236384","ENST00000586552",21,41711520,41715775,-1,41712856,41715753,"LINC00479",4,52.87,"lincRNA","lincRNA",4255
"ENSG00000236384","ENST00000589300",21,41711520,41715775,-1,41712856,41715753,"LINC00479",4,52.87,"lincRNA","lincRNA",4255
"ENSG00000225298","ENST00000411460",21,27722379,27751233,1,27722379,27751233,"LINC00113",3,36.07,"lincRNA","lincRNA",28854
"ENSG00000225298","ENST00000425376",21,27722379,27751233,1,27722398,27751233,"LINC00113",3,36.07,"lincRNA","lincRNA",28854
"ENSG00000225298","ENST00000442550",21,27722379,27751233,1,27724799,27751233,"LINC00113",3,36.07,"lincRNA","lincRNA",28854
"ENSG00000234538","ENST00000453500",21,13839118,13839409,1,13839118,13839409,"ZNF114P1",1,35.96,"processed_pseudogene","processed_pseudogene",291
"ENSG00000278181","ENST00000620221",21,17296219,17296596,1,17296219,17296596,"AP000457.2",1,57.67,"processed_pseudogene","processed_pseudogene",377
"ENSG00000187026","ENST00000333892",21,30746794,30747233,-1,30746794,30747233,"KRTAP21-2",1,47.95,"protein_coding","protein_coding",439
"ENSG00000182093","ENST00000333781",21,39380244,39428528,1,39380244,39397889,"WRB",14,44.24,"protein_coding","protein_coding",48284
"ENSG00000182093","ENST00000623703",21,39380244,39428528,1,39380354,39414288,"WRB",14,44.24,"protein_coding","nonsense_mediated_decay",48284
"ENSG00000182093","ENST00000487869",21,39380244,39428528,1,39380394,39392046,"WRB",14,44.24,"protein_coding","retained_intron",48284
"ENSG00000182093","ENST00000471468",21,39380244,39428528,1,39380414,39391205,"WRB",14,44.24,"protein_coding","retained_intron",48284
"ENSG00000182093","ENST00000398753",21,39380244,39428528,1,39380458,39397116,"WRB",14,44.24,"protein_coding","protein_coding",48284
"ENSG00000182093","ENST00000442773",21,39380244,39428528,1,39380487,39390803,"WRB",14,44.24,"protein_coding","protein_coding",48284
"ENSG00000182093","ENST00000380713",21,39380244,39428528,1,39386093,39393280,"WRB",14,44.24,"protein_coding","protein_coding",48284
"ENSG00000182093","ENST00000380708",21,39380244,39428528,1,39387765,39397889,"WRB",14,44.24,"protein_coding","protein_coding",48284
"ENSG00000182093","ENST00000466787",21,39380244,39428528,1,39387791,39397254,"WRB",14,44.24,"protein_coding","nonsense_mediated_decay",48284
"ENSG00000182093","ENST00000415847",21,39380244,39428528,1,39391778,39406446,"WRB",14,44.24,"protein_coding","protein_coding",48284
"ENSG00000182093","ENST00000490860",21,39380244,39428528,1,39392896,39397104,"WRB",14,44.24,"protein_coding","retained_intron",48284
"ENSG00000182093","ENST00000478273",21,39380244,39428528,1,39410869,39428528,"WRB",14,44.24,"protein_coding","protein_coding",48284
"ENSG00000182093","ENST00000476914",21,39380244,39428528,1,39425871,39428528,"WRB",14,44.24,"protein_coding","processed_transcript",48284
"ENSG00000182093","ENST00000480690",21,39380244,39428528,1,39425919,39428528,"WRB",14,44.24,"protein_coding","processed_transcript",48284
"ENSG00000160256","ENST00000291634",21,44940010,44976989,1,44940010,44976989,"FAM207A",5,56.7,"protein_coding","protein_coding",36979
"ENSG00000160256","ENST00000397826",21,44940010,44976989,1,44940012,44976989,"FAM207A",5,56.7,"protein_coding","protein_coding",36979
"ENSG00000160256","ENST00000458015",21,44940010,44976989,1,44940025,44969264,"FAM207A",5,56.7,"protein_coding","protein_coding",36979
"ENSG00000160256","ENST00000479127",21,44940010,44976989,1,44958246,44976973,"FAM207A",5,56.7,"protein_coding","processed_transcript",36979
"ENSG00000160256","ENST00000485207",21,44940010,44976989,1,44973056,44976973,"FAM207A",5,56.7,"protein_coding","processed_transcript",36979
"ENSG00000160214","ENST00000475534",21,43789513,43805293,1,43789513,43797537,"RRP1",7,57.27,"protein_coding","processed_transcript",15780
"ENSG00000160214","ENST00000497547",21,43789513,43805293,1,43789513,43805293,"RRP1",7,57.27,"protein_coding","protein_coding",15780
"ENSG00000160214","ENST00000483896",21,43789513,43805293,1,43789559,43797982,"RRP1",7,57.27,"protein_coding","nonsense_mediated_decay",15780
"ENSG00000160214","ENST00000492638",21,43789513,43805293,1,43789577,43793419,"RRP1",7,57.27,"protein_coding","retained_intron",15780
"ENSG00000160214","ENST00000473988",21,43789513,43805293,1,43790493,43791412,"RRP1",7,57.27,"protein_coding","retained_intron",15780
"ENSG00000160214","ENST00000467112",21,43789513,43805293,1,43792931,43805293,"RRP1",7,57.27,"protein_coding","retained_intron",15780
"ENSG00000160214","ENST00000471909",21,43789513,43805293,1,43797361,43805293,"RRP1",7,57.27,"protein_coding","processed_transcript",15780
"ENSG00000236471","ENST00000449746",21,15067070,15067837,1,15067070,15067837,"AF127577.12",1,39.71,"lincRNA","lincRNA",767
"ENSG00000240432","ENST00000390690",21,30425265,30425968,-1,30425265,30425968,"KRTAP13-3",1,48.58,"protein_coding","protein_coding",703
"ENSG00000272825","ENST00000609953",21,44936303,44936954,1,44936303,44936954,"LL21NC02-1C16.2",1,45.25,"antisense","antisense",651
"ENSG00000231068","ENST00000444335",21,30718525,30718777,-1,30718525,30718777,"KRTAP21-3",1,36.36,"protein_coding","protein_coding",252
"ENSG00000229623","ENST00000438852",21,39235386,39236020,-1,39235386,39236020,"METTL21AP1",1,46.93,"processed_pseudogene","processed_pseudogene",634
"ENSG00000215351","ENST00000448832",21,20828127,20828622,-1,20828127,20828622,"PPIAP1",1,46.57,"processed_pseudogene","processed_pseudogene",495
"ENSG00000226496","ENST00000441268",21,41141493,41148133,-1,41141493,41148133,"LINC00323",3,49.18,"antisense","antisense",6640
"ENSG00000226496","ENST00000435493",21,41141493,41148133,-1,41143142,41147423,"LINC00323",3,49.18,"antisense","antisense",6640
"ENSG00000226496","ENST00000446910",21,41141493,41148133,-1,41143180,41147433,"LINC00323",3,49.18,"antisense","antisense",6640
"ENSG00000229086","ENST00000451980",21,33165470,33170649,-1,33165470,33170649,"LINC01548",2,48.98,"lincRNA","lincRNA",5179
"ENSG00000229086","ENST00000637328",21,33165470,33170649,-1,33165611,33170236,"LINC01548",2,48.98,"lincRNA","lincRNA",5179
"ENSG00000251972","ENST00000516163",21,25943044,25943145,-1,25943044,25943145,"RNU6-123P",1,33.33,"snRNA","snRNA",101
"ENSG00000252963","ENST00000517154",21,20356653,20356896,1,20356653,20356896,"RN7SKP147",1,42.62,"misc_RNA","misc_RNA",243
"ENSG00000275664","ENST00000610482",21,8205851,8205940,1,8205851,8205940,"pRNA",1,75.56,"misc_RNA","misc_RNA",89
"ENSG00000279167","ENST00000625098",21,8701461,8701562,1,8701461,8701562,"bP-2168N6.3",1,44.12,"processed_pseudogene","processed_pseudogene",101
"ENSG00000270139","ENST00000602454",21,16417139,16419080,-1,16417139,16419080,"AP001172.3",1,35.53,"lincRNA","lincRNA",1941
"ENSG00000214976","ENST00000399358",21,16094415,16095372,-1,16094415,16095372,"VDAC2P1",1,41.44,"processed_pseudogene","processed_pseudogene",957
"ENSG00000235023","ENST00000424890",21,42648271,42651244,-1,42648271,42651244,"AP001626.2",1,56.12,"antisense","antisense",2973
"ENSG00000215386","ENST00000635845",21,15928296,16627397,1,15928296,16488329,"MIR99AHG",20,35.47,"lincRNA","lincRNA",699101
"ENSG00000215386","ENST00000602580",21,15928296,16627397,1,16070522,16487508,"MIR99AHG",20,35.47,"lincRNA","lincRNA",699101
"ENSG00000215386","ENST00000619222",21,15928296,16627397,1,16070522,16609775,"MIR99AHG",20,35.47,"lincRNA","lincRNA",699101
"ENSG00000215386","ENST00000602935",21,15928296,16627397,1,16070533,16487494,"MIR99AHG",20,35.47,"lincRNA","lincRNA",699101
"ENSG00000215386","ENST00000400178",21,15928296,16627397,1,16071114,16607130,"MIR99AHG",20,35.47,"lincRNA","lincRNA",699101
"ENSG00000215386","ENST00000456342",21,15928296,16627397,1,16071233,16607136,"MIR99AHG",20,35.47,"lincRNA","lincRNA",699101
